r,T0,alpha0
12.125,0.10806456653883872,8.256158605874713
12.175,0.10675320907408765,8.37057103842791
12.225,0.10545409912835446,8.487299115580223
12.275,0.10416721522897485,8.606381059455504
12.325000000000001,0.10289253417391794,8.727855551212382
12.375,0.10163003106020715,8.851761730101213
12.425,0.10037967931242525,8.97813919216534
12.475,0.09914145071129357,9.107027988569818
12.525,0.09791531542231306,9.238468623540479
12.575000000000001,0.09670124202445925,9.372502051895218
12.625,0.09549919753891896,9.509169676149423
12.675,0.09430914745785987,9.648513343176583
12.725,0.09313105577322246,9.790575340404837
12.775,0.09196488500552466,9.935398391529569
12.825000000000001,0.0908105962326696,10.08302565172179
12.875,0.08966814911874679,10.233500702311497
12.925,0.08853750194281729,10.386867544924646
12.975,0.08741861162767381,10.543170595052073
13.025,0.08631143376856622,10.702454675027985
13.075000000000001,0.08521592266188394,10.864765006395425
13.125,0.08413203133378633,11.030147201635353
13.175,0.08305971156877125,11.19864725523608
13.225,0.08199891393817546,11.37031153407853
13.275,0.08094958782859626,11.545186767113298
13.325000000000001,0.07991168147022727,11.72332003430449
13.375,0.07888514196510009,11.904758754815118
13.425,0.07786991531522373,12.089550674408542
13.475,0.07686594645061419,12.277743852040107
13.525,0.07587317925720613,12.469386645612822
13.575000000000001,0.07489155660464009,12.664527696870534
13.625,0.07392102037391682,12.863215915402188
13.675,0.07296151148491205,13.065500461730256
13.725,0.07201296992374542,13.271430729456169
13.775,0.071075334769995,13.481056326436203
13.825000000000001,0.0701485442237528,13.694427054960089
13.875,0.06923253563251305,13.911592890905784
13.925,0.06832724551788763,14.132603961843156
13.975,0.06743260960214284,14.357510524059508
14.025,0.06654856283455059,14.58636293848056
14.075000000000001,0.06567503941754882,14.819211645460102
14.125,0.06481197283270519,15.056107138412406
14.175,0.06395929586647855,15.297099936261422
14.225,0.06311694063577288,15.542240554681717
14.275,0.06228483861327822,15.791579476106323
14.325000000000001,0.061462920652594205,16.045167118477444
14.375,0.06065111701313026,16.30305380271692
14.425,0.059849357384778645,16.56528971889388
14.475,0.05905757091235594,16.83192489106792
14.525,0.058275686219807006,17.10300914078813
14.575000000000001,0.057503631434169394,17.378592049227834
14.625,0.05674133420929252,17.65872291793779
14.675,0.055988721749307954,17.943450728201327
14.725,0.05524572083184794,18.232824098976117
14.775,0.05451225783100728,18.52689124340988
14.825000000000001,0.053788258740046,18.825699923918307
14.875,0.05307364919382939,19.129297405815866
14.925,0.052368354491001814,19.43773040949235
14.975,0.051672299615891946,19.751045061129954
15.025,0.05098540926014594,20.069286841958572
15.075000000000001,0.05030760784408676,20.392500536048882
15.125,0.04963881953779588,20.720730176646647
15.175,0.048978968281915995,21.05401899105336
15.225,0.04832797780817245,21.39240934406213
15.275,0.047685771659610465,21.735942679961067
15.325000000000001,0.04705227321054715,22.084659463119365
15.375,0.04642740568623594,22.438599117175293
15.425,0.045811092182242066,22.797799962848746
15.475,0.04520325568352727,23.162299154405435
15.525,0.044603819083242666,23.5321326148032
15.575000000000001,0.044012705201228346,23.907334969556008
15.625,0.04342983680221854,24.287939479355007
15.675,0.04285513661375141,24.673977971491137
15.725,0.04228852734378295,25.065480770127866
15.775,0.04172993169800333,25.462476625478946
15.825000000000001,0.04117927239685632,25.864992641949136
15.875,0.0406364721922605,26.27305420530296
15.925,0.040101453884031746,26.686684908931237
15.975,0.039574140336007764,27.105906479289782
16.025000000000002,0.03905445449187329,27.53073870059209
16.075000000000003,0.03854231939068706,27.961199338841535
16.125000000000004,0.03803765818210981,28.39730406529619
16.175,0.037540394141334116,28.8390663794639
16.225,0.037050450683716145,29.2864975317319
16.275000000000002,0.036567751379109864,29.739606445741142
16.325000000000003,0.03609221996590425,30.198399640621307
16.375000000000004,0.035623780364763935,30.662881153208893
16.425,0.03516235669207455,31.133052460376064
16.475,0.03470787327309308,31.60891240160477
16.525000000000002,0.0342602546548046,32.09045710194587
16.575000000000003,0.033819425618486235,32.57767989550906
16.625000000000004,0.03338531119197945,33.07057124963536
16.675,0.03295783666167227,33.56911868990863
16.725,0.03253692758419199,34.07330672616965
16.775000000000002,0.032122509797811005,34.58311677969859
16.825000000000003,0.031714509433565886,35.09852711174065
16.875000000000004,0.031312852926092344,35.61951275355028
16.925,0.030917467024177185,36.14604543813676
16.975,0.030528278801029207,36.67809353389648
17.025000000000002,0.03014521566427087,37.21562198032137
17.075000000000003,0.029768205365652403,37.758589954578
17.125000000000004,0.029397176010490772,38.30695997989128
17.175,0.02903205606683487,38.86068398997362
17.225,0.028672774374359673,39.41971261424256
17.275000000000002,0.028319260152991237,39.98399276973072
17.325000000000003,0.027971443011264675,40.55346761338437
17.375000000000004,0.027629252954417545,41.12807649783084
17.425,0.027292620392221092,41.707754930816456
17.475,0.02696147614655129,42.292434538516915
17.525000000000002,0.026635751458702818,42.88204303291811
17.575000000000003,0.026315377996447994,43.47650418346474
17.625000000000004,0.0260002878608432,44.075737793170745
17.675,0.025690413592785726,44.67965967938003
17.725,0.02538568817932349,45.288181659362984
17.775000000000002,0.025086045059720306,45.90121154092791
17.825000000000003,0.024791418131279483,46.518653118220165
17.875000000000004,0.02450174175492861,47.140406172874606
17.925,0.024216950760568137,47.76636648067925
17.975,0.023936980452186733,48.39642582389894
18.025000000000002,0.02366176661274656,49.030472009397286
18.075000000000003,0.0233912455088407,49.66838889268727
18.125000000000004,0.02312535389512643,50.31005640802592
18.175,0.022864029018536836,50.95535060465938
18.225,0.02260720862227393,51.60414368931038
18.275000000000002,0.02235483094958634,52.2563040749865
18.325000000000003,0.022106834747334516,52.91169643617363
18.375000000000004,0.021863159269346552,53.57018177046388
18.425,0.021623744279567765,54.23161746665119
18.475,0.021388530055007036,54.89585737931176
18.525000000000002,0.021157457388483195,55.56275190986949
18.575000000000003,0.02093046759117438,56.232148094129336
18.625000000000004,0.020707502494973645,56.90388969624348
18.675,0.020488504454654,57.57781730905685
18.725,0.02027341634984583,58.25376846076089
18.775000000000002,0.020062181586830295,58.93157772776359
18.825000000000003,0.019854744100151395,59.61107685366788
18.875000000000004,0.019651048354050196,60.2920948742288
18.925,0.019451039343724337,60.97445824814188
18.975,0.01925466259641594,61.657990993496604
19.025000000000002,0.019061864172331237,62.342514829708946
19.075000000000003,0.01887259066539499,63.02784932472935
19.125000000000004,0.018686789203842813,63.71381204730432
19.175000000000004,0.018504407450654903,64.40021872405039
19.225,0.018325393603833985,65.08688340108445
19.275000000000002,0.018149696396530697,65.77361860993636
19.325000000000003,0.01797726509701999,66.4602355374521
19.375000000000004,0.017808049508531057,67.14654419938485
19.425000000000004,0.017641999968934334,67.83235361735261
19.475,0.017479067350288733,68.51747199882949
19.525000000000002,0.017319203058251926,69.20170691982598
19.575000000000003,0.01716235903135705,69.88486550990055
19.625000000000004,0.017008487740158902,70.56675463913545
19.675000000000004,0.01685754218625246,71.2471811067017
19.725,0.016709475901167045,71.92595183062816
19.775000000000002,0.016564242945139074,72.60287403838505
19.825000000000003,0.01642179790576643,73.27775545788619
19.875000000000004,0.016282095896547288,73.95040450851188
19.925000000000004,0.016145092555306745,74.62063049174931
19.975,0.016010744042513826,75.28824378104987
20.025000000000002,0.015879007039491917,75.95305601050151
20.075000000000003,0.0157498387465258,76.61488026191502
20.125000000000004,0.015623196880867747,77.2735312499304
20.175000000000004,0.015499039674645783,77.9288255047509
20.225,0.01537732587267704,78.58058155211945
20.275000000000002,0.015258014730188712,79.22862009016198
20.325000000000003,0.015141066010449726,79.8727641627279
20.375000000000004,0.015026439982315684,80.51283932887135
20.425000000000004,0.014914097417689835,81.1486738281268
20.475,0.014803999588902814,81.78009874124632
20.525000000000002,0.014696108266013828,82.4069481460789
20.575000000000003,0.014590385714035946,83.0290592682882
20.625000000000004,0.014486794690087953,83.64627262662158
20.675000000000004,0.014385298440475636,84.25843217245813
20.725,0.014285860697704756,84.86538542338424
20.775000000000002,0.014188445677428382,85.46698359056187
20.825000000000003,0.014093018075331143,86.06308169967352
20.875000000000004,0.013999543063952666,86.65353870525048
20.925000000000004,0.013907986289452732,87.2382175982083
20.975,0.013818313868320593,87.8169855064351
21.025000000000002,0.013730492384030676,88.38971378830067
21.075000000000003,0.013644488883647084,88.95627811897326
21.125000000000004,0.013560270874379235,89.51655856945328
21.175000000000004,0.013477806320090734,90.07043967825547
21.225,0.013397063637763829,90.61781051568985
21.275000000000002,0.013318011693921638,91.15856474071467
21.325000000000003,0.013240619801010267,91.69260065035412
21.375000000000004,0.013164857713742869,92.21982122169536
21.425000000000004,0.01309069562540792,92.74013414649649
21.475,0.013018104164143542,93.25345185846002
21.525000000000002,0.012947054389180028,93.75969155324229
21.575000000000003,0.012877517787052543,94.25877520128827
21.625000000000004,0.012809466267785872,94.75062955359934
21.675000000000004,0.01274287216105316,95.23518614055747
21.725,0.012677708212310583,95.71238126394427
21.775000000000002,0.01261394757890967,96.18215598231029
