r,T0,alpha0
14.037500000000001,0.1278551418360245,1.8877972332059278
14.062500000000002,0.1278551418360245,1.8877972332059278
14.087500000000002,0.1278551418360245,1.8877972332059278
14.1125,0.1278551418360245,1.8877972332059278
14.137500000000001,0.1278551418360245,1.8877972332059278
14.162500000000001,0.1278551418360245,1.8877972332059278
14.187500000000002,0.1278551418360245,1.8877972332059278
14.212500000000002,0.1278551418360245,1.8877972332059278
14.2375,0.1278551418360245,1.8877972332059278
14.262500000000001,0.1278551418360245,1.8877972332059278
14.287500000000001,0.1278551418360245,1.8877972332059278
14.312500000000002,0.1278551418360245,1.8877972332059278
14.337500000000002,0.1278551418360245,1.8877972332059278
14.3625,0.1278551418360245,1.8877972332059278
14.387500000000001,0.1278551418360245,1.8877972332059278
14.412500000000001,0.1278551418360245,1.8877972332059278
14.437500000000002,0.1278551418360245,1.8877972332059278
14.462500000000002,0.1278551418360245,1.8877972332059278
14.4875,0.1278551418360245,1.8877972332059278
14.512500000000001,0.1278551418360245,1.8877972332059278
14.537500000000001,0.1278551418360245,1.8877972332059278
14.562500000000002,0.1278551418360245,1.8877972332059278
14.587500000000002,0.1278551418360245,1.8877972332059278
14.6125,0.1278551418360245,1.8877972332059278
14.637500000000001,0.1278551418360245,1.8877972332059278
14.662500000000001,0.1278551418360245,1.8877972332059278
14.687500000000002,0.1278551418360245,1.8877972332059278
14.712500000000002,0.1278551418360245,1.8877972332059278
14.7375,0.1278551418360245,1.8877972332059278
14.762500000000001,0.1278551418360245,1.8877972332059278
14.787500000000001,0.1278551418360245,1.8877972332059278
14.812500000000002,0.1278551418360245,1.8877972332059278
14.837500000000002,0.1278551418360245,1.8877972332059278
14.8625,0.1278551418360245,1.8877972332059278
14.887500000000001,0.1278551418360245,1.8877972332059278
14.912500000000001,0.1278551418360245,1.8877972332059278
14.937500000000002,0.1278551418360245,1.8877972332059278
14.962500000000002,0.1278551418360245,1.8877972332059278
14.9875,0.1278551418360245,1.8877972332059278
15.012500000000001,0.1278551418360245,1.8877972332059278
15.037500000000001,0.1278551418360245,1.8877972332059278
15.062500000000002,0.1278551418360245,1.8877972332059278
15.087500000000002,0.1278551418360245,1.8877972332059278
15.1125,0.1278551418360245,1.8877972332059278
15.137500000000001,0.1278551418360245,1.8877972332059278
15.162500000000001,0.1278551418360245,1.8877972332059278
15.187500000000002,0.1278551418360245,1.8877972332059278
15.212500000000002,0.1278551418360245,1.8877972332059278
15.2375,0.1278551418360245,1.8877972332059278
15.262500000000001,0.1278551418360245,1.8877972332059278
15.287500000000001,0.1278551418360245,1.8877972332059278
15.312500000000002,0.1278551418360245,1.8877972332059278
15.337500000000002,0.1278551418360245,1.8877972332059278
15.3625,0.1278551418360245,1.8877972332059278
15.387500000000001,0.1278551418360245,1.8877972332059278
15.412500000000001,0.1278551418360245,1.8877972332059278
15.437500000000002,0.1278551418360245,1.8877972332059278
15.462500000000002,0.1278551418360245,1.8877972332059278
15.4875,0.1278551418360245,1.8877972332059278
15.512500000000001,0.1278551418360245,1.8877972332059278
15.537500000000001,0.1278551418360245,1.8877972332059278
15.562500000000002,0.1278551418360245,1.8877972332059278
15.587500000000002,0.1278551418360245,1.8877972332059278
15.6125,0.1278551418360245,1.8877972332059278
15.637500000000001,0.1278551418360245,1.8877972332059278
15.662500000000001,0.1278551418360245,1.8877972332059278
15.687500000000002,0.1278551418360245,1.8877972332059278
15.712500000000002,0.1278551418360245,1.8877972332059278
15.7375,0.1278551418360245,1.8877972332059278
15.762500000000001,0.1278551418360245,1.8877972332059278
15.787500000000001,0.1278551418360245,1.8877972332059278
15.812500000000002,0.1278551418360245,1.8877972332059278
15.837500000000002,0.1278551418360245,1.8877972332059278
15.8625,0.1278551418360245,1.8877972332059278
15.887500000000001,0.1278551418360245,1.8877972332059278
15.912500000000001,0.1278551418360245,1.8877972332059278
15.937500000000002,0.1278551418360245,1.8877972332059278
15.962500000000002,0.1278551418360245,1.8877972332059278
15.9875,0.1278551418360245,1.8877972332059278
16.012500000000003,0.1278551418360245,1.8877972332059278
16.0375,0.1278551418360245,1.8877972332059278
16.0625,0.1278551418360245,1.8877972332059278
16.087500000000002,0.1278551418360245,1.8877972332059278
16.1125,0.1278551418360245,1.8877972332059278
16.137500000000003,0.1278551418360245,1.8877972332059278
16.1625,0.1278551418360245,1.8877972332059278
16.1875,0.1278551418360245,1.8877972332059278
16.212500000000002,0.1278551418360245,1.8877972332059278
16.2375,0.1278551418360245,1.8877972332059278
16.262500000000003,0.1278551418360245,1.8877972332059278
16.2875,0.1278551418360245,1.8877972332059278
16.3125,0.1278551418360245,1.8877972332059278
16.337500000000002,0.1278551418360245,1.8877972332059278
16.3625,0.1278551418360245,1.8877972332059278
16.387500000000003,0.1278551418360245,1.8877972332059278
16.4125,0.1278551418360245,1.8877972332059278
16.4375,0.1278551418360245,1.8877972332059278
16.462500000000002,0.1278551418360245,1.8877972332059278
16.4875,0.1278551418360245,1.8877972332059278
16.512500000000003,0.1278551418360245,1.8877972332059278
16.5375,0.1278551418360245,1.8877972332059278
16.5625,0.1278551418360245,1.8877972332059278
16.587500000000002,0.1278551418360245,1.8877972332059278
16.6125,0.1278551418360245,1.8877972332059278
16.637500000000003,0.1278551418360245,1.8877972332059278
16.6625,0.1278551418360245,1.8877972332059278
16.6875,0.1278551418360245,1.8877972332059278
16.712500000000002,0.1278551418360245,1.8877972332059278
16.7375,0.1278551418360245,1.8877972332059278
16.762500000000003,0.1278551418360245,1.8877972332059278
16.7875,0.1278551418360245,1.8877972332059278
16.8125,0.1278551418360245,1.8877972332059278
16.837500000000002,0.1278551418360245,1.8877972332059278
16.8625,0.1278551418360245,1.8877972332059278
16.887500000000003,0.1278551418360245,1.8877972332059278
16.9125,0.1278551418360245,1.8877972332059278
16.9375,0.1278551418360245,1.8877972332059278
16.962500000000002,0.1278551418360245,1.8877972332059278
16.9875,0.1278551418360245,1.8877972332059278
17.012500000000003,0.1278551418360245,1.8877972332059278
17.0375,0.1278551418360245,1.8877972332059278
17.0625,0.1278551418360245,1.8877972332059278
17.087500000000002,0.1278551418360245,1.8877972332059278
17.1125,0.1278551418360245,1.8877972332059278
17.137500000000003,0.1278551418360245,1.8877972332059278
17.1625,0.1278551418360245,1.8877972332059278
17.1875,0.1278551418360245,1.8877972332059278
17.212500000000002,0.1278551418360245,1.8877972332059278
17.2375,0.1278551418360245,1.8877972332059278
17.262500000000003,0.1278551418360245,1.8877972332059278
17.2875,0.1278551418360245,1.8877972332059278
17.3125,0.1278551418360245,1.8877972332059278
17.337500000000002,0.1278551418360245,1.8877972332059278
17.3625,0.1278551418360245,1.8877972332059278
17.387500000000003,0.1278551418360245,1.8877972332059278
17.4125,0.1278551418360245,1.8877972332059278
17.4375,0.1278551418360245,1.8877972332059278
17.462500000000002,0.1278551418360245,1.8877972332059278
17.4875,0.1278551418360245,1.8877972332059278
17.512500000000003,0.1278551418360245,1.8877972332059278
17.5375,0.1278551418360245,1.8877972332059278
17.5625,0.1278551418360245,1.8877972332059278
17.587500000000002,0.1278551418360245,1.8877972332059278
17.6125,0.1278551418360245,1.8877972332059278
17.637500000000003,0.1278551418360245,1.8877972332059278
17.6625,0.1278551418360245,1.8877972332059278
17.6875,0.1278551418360245,1.8877972332059278
17.712500000000002,0.1278551418360245,1.8877972332059278
17.7375,0.1278551418360245,1.8877972332059278
17.762500000000003,0.1278551418360245,1.8877972332059278
17.7875,0.1278551418360245,1.8877972332059278
17.8125,0.1278551418360245,1.8877972332059278
17.837500000000002,0.1278551418360245,1.8877972332059278
17.8625,0.1278551418360245,1.8877972332059278
17.887500000000003,0.1278551418360245,1.8877972332059278
17.9125,0.1278551418360245,1.8877972332059278
17.9375,0.1278551418360245,1.8877972332059278
17.962500000000002,0.1278551418360245,1.8877972332059278
17.9875,0.1278551418360245,1.8877972332059278
18.012500000000003,0.1278551418360245,1.8877972332059278
18.0375,0.1278551418360245,1.8877972332059278
18.0625,0.1278551418360245,1.8877972332059278
18.087500000000002,0.1278551418360245,1.8877972332059278
18.1125,0.1278551418360245,1.8877972332059278
18.137500000000003,0.1278551418360245,1.8877972332059278
18.1625,0.1278551418360245,1.8877972332059278
18.1875,0.1278551418360245,1.8877972332059278
18.212500000000002,0.1278551418360245,1.8877972332059278
18.2375,0.1278551418360245,1.8877972332059278
18.262500000000003,0.1278551418360245,1.8877972332059278
18.2875,0.1278551418360245,1.8877972332059278
18.3125,0.1278551418360245,1.8877972332059278
18.337500000000002,0.1278551418360245,1.8877972332059278
18.3625,0.1278551418360245,1.8877972332059278
18.387500000000003,0.1278551418360245,1.8877972332059278
18.4125,0.1278551418360245,1.8877972332059278
18.4375,0.1278551418360245,1.8877972332059278
18.462500000000002,0.1278551418360245,1.8877972332059278
18.4875,0.1278551418360245,1.8877972332059278
18.512500000000003,0.1278551418360245,1.8877972332059278
18.5375,0.1278551418360245,1.8877972332059278
18.5625,0.1278551418360245,1.8877972332059278
18.587500000000002,0.1278551418360245,1.8877972332059278
18.6125,0.1278551418360245,1.8877972332059278
18.637500000000003,0.1278551418360245,1.8877972332059278
18.6625,0.1278551418360245,1.8877972332059278
18.6875,0.1278551418360245,1.8877972332059278
18.712500000000002,0.1278551418360245,1.8877972332059278
18.7375,0.1278551418360245,1.8877972332059278
18.762500000000003,0.1278551418360245,1.8877972332059278
18.7875,0.1278551418360245,1.8877972332059278
18.8125,0.1278551418360245,1.8877972332059278
18.837500000000002,0.1278551418360245,1.8877972332059278
18.8625,0.1278551418360245,1.8877972332059278
18.887500000000003,0.1278551418360245,1.8877972332059278
18.9125,0.1278551418360245,1.8877972332059278
18.9375,0.1278551418360245,1.8877972332059278
18.962500000000002,0.1278551418360245,1.8877972332059278
18.9875,0.1278551418360245,1.8877972332059278
19.012500000000003,0.1278551418360245,1.8877972332059278
19.0375,0.1278551418360245,1.8877972332059278
19.0625,0.1278551418360245,1.8877972332059278
19.087500000000002,0.1278551418360245,1.8877972332059278
19.1125,0.1278551418360245,1.8877972332059278
19.137500000000003,0.1278551418360245,1.8877972332059278
19.1625,0.1278551418360245,1.8877972332059278
19.187500000000004,0.1278551418360245,1.8877972332059278
19.212500000000002,0.1278551418360245,1.8877972332059278
19.2375,0.1278551418360245,1.8877972332059278
19.262500000000003,0.1278551418360245,1.8877972332059278
19.2875,0.1278551418360245,1.8877972332059278
19.312500000000004,0.1278551418360245,1.8877972332059278
19.337500000000002,0.1278551418360245,1.8877972332059278
19.3625,0.1278551418360245,1.8877972332059278
19.387500000000003,0.1278551418360245,1.8877972332059278
19.4125,0.1278551418360245,1.8877972332059278
19.437500000000004,0.1278551418360245,1.8877972332059278
19.462500000000002,0.1278551418360245,1.8877972332059278
19.4875,0.1278551418360245,1.8877972332059278
19.512500000000003,0.1278551418360245,1.8877972332059278
19.5375,0.1278551418360245,1.8877972332059278
19.562500000000004,0.1278551418360245,1.8877972332059278
19.587500000000002,0.1278551418360245,1.8877972332059278
19.6125,0.1278551418360245,1.8877972332059278
19.637500000000003,0.1278551418360245,1.8877972332059278
19.6625,0.1278551418360245,1.8877972332059278
19.687500000000004,0.1278551418360245,1.8877972332059278
19.712500000000002,0.1278551418360245,1.8877972332059278
19.7375,0.1278551418360245,1.8877972332059278
19.762500000000003,0.1278551418360245,1.8877972332059278
19.7875,0.1278551418360245,1.8877972332059278
19.812500000000004,0.1278551418360245,1.8877972332059278
19.837500000000002,0.1278551418360245,1.8877972332059278
19.8625,0.1278551418360245,1.8877972332059278
19.887500000000003,0.1278551418360245,1.8877972332059278
19.9125,0.1278551418360245,1.8877972332059278
19.937500000000004,0.1278551418360245,1.8877972332059278
19.962500000000002,0.1278551418360245,1.8877972332059278
19.9875,0.1278551418360245,1.8877972332059278
20.012500000000003,0.1278551418360245,1.8877972332059278
20.0375,0.1278551418360245,1.8877972332059278
20.062500000000004,0.1278551418360245,1.8877972332059278
20.087500000000002,0.1278551418360245,1.8877972332059278
20.1125,0.1278551418360245,1.8877972332059278
20.137500000000003,0.1278551418360245,1.8877972332059278
20.1625,0.1278551418360245,1.8877972332059278
20.187500000000004,0.1278551418360245,1.8877972332059278
20.212500000000002,0.1278551418360245,1.8877972332059278
20.2375,0.1278551418360245,1.8877972332059278
20.262500000000003,0.1278551418360245,1.8877972332059278
20.2875,0.1278551418360245,1.8877972332059278
20.312500000000004,0.1278551418360245,1.8877972332059278
20.337500000000002,0.1278551418360245,1.8877972332059278
20.3625,0.1278551418360245,1.8877972332059278
20.387500000000003,0.1278551418360245,1.8877972332059278
20.4125,0.1278551418360245,1.8877972332059278
20.437500000000004,0.1278551418360245,1.8877972332059278
20.462500000000002,0.1278551418360245,1.8877972332059278
20.4875,0.1278551418360245,1.8877972332059278
20.512500000000003,0.1278551418360245,1.8877972332059278
20.5375,0.1278551418360245,1.8877972332059278
20.562500000000004,0.1278551418360245,1.8877972332059278
20.587500000000002,0.1278551418360245,1.8877972332059278
20.6125,0.1278551418360245,1.8877972332059278
20.637500000000003,0.1278551418360245,1.8877972332059278
20.6625,0.1278551418360245,1.8877972332059278
20.687500000000004,0.1278551418360245,1.8877972332059278
20.712500000000002,0.1278551418360245,1.8877972332059278
20.7375,0.1278551418360245,1.8877972332059278
20.762500000000003,0.1278551418360245,1.8877972332059278
20.7875,0.1278551418360245,1.8877972332059278
20.812500000000004,0.1278551418360245,1.8877972332059278
20.837500000000002,0.1278551418360245,1.8877972332059278
20.8625,0.1278551418360245,1.8877972332059278
20.887500000000003,0.1278551418360245,1.8877972332059278
20.9125,0.1278551418360245,1.8877972332059278
20.937500000000004,0.1278551418360245,1.8877972332059278
20.962500000000002,0.1278551418360245,1.8877972332059278
20.9875,0.1278551418360245,1.8877972332059278
21.012500000000003,0.1278551418360245,1.8877972332059278
21.0375,0.1278551418360245,1.8877972332059278
21.062500000000004,0.1278551418360245,1.8877972332059278
21.087500000000002,0.1278551418360245,1.8877972332059278
21.1125,0.1278551418360245,1.8877972332059278
21.137500000000003,0.1278551418360245,1.8877972332059278
21.1625,0.1278551418360245,1.8877972332059278
21.187500000000004,0.1278551418360245,1.8877972332059278
21.212500000000002,0.1278551418360245,1.8877972332059278
21.2375,0.1278551418360245,1.8877972332059278
21.262500000000003,0.1278551418360245,1.8877972332059278
21.2875,0.1278551418360245,1.8877972332059278
21.312500000000004,0.1278551418360245,1.8877972332059278
21.337500000000002,0.1278551418360245,1.8877972332059278
21.3625,0.1278551418360245,1.8877972332059278
21.387500000000003,0.1278551418360245,1.8877972332059278
21.4125,0.1278551418360245,1.8877972332059278
21.437500000000004,0.1278551418360245,1.8877972332059278
21.462500000000002,0.1278551418360245,1.8877972332059278
21.4875,0.1278551418360245,1.8877972332059278
21.512500000000003,0.1278551418360245,1.8877972332059278
21.5375,0.1278551418360245,1.8877972332059278
21.562500000000004,0.1278551418360245,1.8877972332059278
21.587500000000002,0.1278551418360245,1.8877972332059278
21.6125,0.1278551418360245,1.8877972332059278
21.637500000000003,0.1278551418360245,1.8877972332059278
21.6625,0.1278551418360245,1.8877972332059278
21.687500000000004,0.1278551418360245,1.8877972332059278
21.712500000000002,0.1278551418360245,1.8877972332059278
21.7375,0.1278551418360245,1.8877972332059278
21.762500000000003,0.1278551418360245,1.8877972332059278
21.7875,0.1278551418360245,1.8877972332059278
21.812500000000004,0.1278551418360245,1.8877972332059278
21.837500000000002,0.1278551418360245,1.8877972332059278
21.8625,0.1278551418360245,1.8877972332059278
21.887500000000003,0.1278551418360245,1.8877972332059278
21.9125,0.1278551418360245,1.8877972332059278
21.937500000000004,0.1278551418360245,1.8877972332059278
21.962500000000002,0.1278551418360245,1.8877972332059278
21.9875,0.1278551418360245,1.8877972332059278
22.012500000000003,0.1278551418360245,1.8877972332059278
22.0375,0.1278551418360245,1.8877972332059278
22.062500000000004,0.1278551418360245,1.8877972332059278
22.087500000000002,0.1278551418360245,1.8877972332059278
22.1125,0.1278551418360245,1.8877972332059278
22.137500000000003,0.1278551418360245,1.8877972332059278
22.1625,0.1278551418360245,1.8877972332059278
22.187500000000004,0.1278551418360245,1.8877972332059278
22.212500000000002,0.1278551418360245,1.8877972332059278
22.2375,0.1278551418360245,1.8877972332059278
22.262500000000003,0.1278551418360245,1.8877972332059278
22.2875,0.1278551418360245,1.8877972332059278
22.312500000000004,0.1278551418360245,1.8877972332059278
22.337500000000002,0.1278551418360245,1.8877972332059278
22.3625,0.1278551418360245,1.8877972332059278
22.387500000000003,0.1278551418360245,1.8877972332059278
22.4125,0.1278551418360245,1.8877972332059278
22.437500000000004,0.1278551418360245,1.8877972332059278
22.462500000000002,0.1278551418360245,1.8877972332059278
22.4875,0.1278551418360245,1.8877972332059278
22.512500000000003,0.1278551418360245,1.8877972332059278
22.5375,0.1278551418360245,1.8877972332059278
22.562500000000004,0.1278551418360245,1.8877972332059278
22.587500000000002,0.1278551418360245,1.8877972332059278
22.6125,0.1278551418360245,1.8877972332059278
22.637500000000003,0.1278551418360245,1.8877972332059278
22.6625,0.1278551418360245,1.8877972332059278
22.687500000000004,0.1278551418360245,1.8877972332059278
22.712500000000002,0.1278551418360245,1.8877972332059278
22.7375,0.1278551418360245,1.8877972332059278
22.762500000000003,0.1278551418360245,1.8877972332059278
22.7875,0.1278551418360245,1.8877972332059278
22.812500000000004,0.1278551418360245,1.8877972332059278
22.837500000000002,0.1278551418360245,1.8877972332059278
22.8625,0.1278551418360245,1.8877972332059278
22.887500000000003,0.1278551418360245,1.8877972332059278
22.9125,0.1278551418360245,1.8877972332059278
22.937500000000004,0.1278551418360245,1.8877972332059278
22.962500000000002,0.1278551418360245,1.8877972332059278
22.9875,0.1278551418360245,1.8877972332059278
23.012500000000003,0.1278551418360245,1.8877972332059278
23.0375,0.1278551418360245,1.8877972332059278
23.062500000000004,0.1278551418360245,1.8877972332059278
23.087500000000002,0.1278551418360245,1.8877972332059278
23.1125,0.1278551418360245,1.8877972332059278
23.137500000000003,0.1278551418360245,1.8877972332059278
23.1625,0.1278551418360245,1.8877972332059278
23.187500000000004,0.1278551418360245,1.8877972332059278
23.212500000000002,0.1278551418360245,1.8877972332059278
23.2375,0.1278551418360245,1.8877972332059278
23.262500000000003,0.1278551418360245,1.8877972332059278
23.2875,0.1278551418360245,1.8877972332059278
23.312500000000004,0.1278551418360245,1.8877972332059278
23.337500000000002,0.1278551418360245,1.8877972332059278
23.3625,0.1278551418360245,1.8877972332059278
23.387500000000003,0.1278551418360245,1.8877972332059278
23.4125,0.1278551418360245,1.8877972332059278
23.437500000000004,0.1278551418360245,1.8877972332059278
23.462500000000002,0.1278551418360245,1.8877972332059278
23.4875,0.1278551418360245,1.8877972332059278
23.512500000000003,0.1278551418360245,1.8877972332059278
23.5375,0.1278551418360245,1.8877972332059278
23.562500000000004,0.1278551418360245,1.8877972332059278
23.587500000000002,0.1278551418360245,1.8877972332059278
23.6125,0.1278551418360245,1.8877972332059278
23.637500000000003,0.1278551418360245,1.8877972332059278
23.6625,0.1278551418360245,1.8877972332059278
23.687500000000004,0.1278551418360245,1.8877972332059278
23.712500000000002,0.1278551418360245,1.8877972332059278
23.7375,0.1278551418360245,1.8877972332059278
23.762500000000003,0.1278551418360245,1.8877972332059278
23.7875,0.1278551418360245,1.8877972332059278
23.812500000000004,0.1278551418360245,1.8877972332059278
23.837500000000002,0.1278551418360245,1.8877972332059278
23.8625,0.1278551418360245,1.8877972332059278
23.887500000000003,0.1278551418360245,1.8877972332059278
23.9125,0.1278551418360245,1.8877972332059278
23.937500000000004,0.1278551418360245,1.8877972332059278
23.962500000000002,0.1278551418360245,1.8877972332059278
23.9875,0.1278551418360245,1.8877972332059278
24.012500000000003,0.1278551418360245,1.8877972332059278
24.0375,0.1278551418360245,1.8877972332059278
24.062500000000004,0.1278551418360245,1.8877972332059278
24.087500000000002,0.1278551418360245,1.8877972332059278
24.1125,0.1278551418360245,1.8877972332059278
24.137500000000003,0.1278551418360245,1.8877972332059278
24.1625,0.1278551418360245,1.8877972332059278
24.187500000000004,0.1278551418360245,1.8877972332059278
24.212500000000002,0.1278551418360245,1.8877972332059278
24.2375,0.1278551418360245,1.8877972332059278
24.262500000000003,0.1278551418360245,1.8877972332059278
24.2875,0.1278551418360245,1.8877972332059278
24.312500000000004,0.1278551418360245,1.8877972332059278
24.337500000000002,0.1278551418360245,1.8877972332059278
24.3625,0.1278551418360245,1.8877972332059278
24.387500000000003,0.1278551418360245,1.8877972332059278
24.4125,0.1278551418360245,1.8877972332059278
24.437500000000004,0.1278551418360245,1.8877972332059278
24.462500000000002,0.1278551418360245,1.8877972332059278
24.4875,0.1278551418360245,1.8877972332059278
24.512500000000003,0.1278551418360245,1.8877972332059278
24.5375,0.1278551418360245,1.8877972332059278
24.562500000000004,0.1278551418360245,1.8877972332059278
24.587500000000002,0.1278551418360245,1.8877972332059278
24.6125,0.1278551418360245,1.8877972332059278
24.637500000000003,0.1278551418360245,1.8877972332059278
24.6625,0.1278551418360245,1.8877972332059278
24.687500000000004,0.1278551418360245,1.8877972332059278
24.712500000000002,0.1278551418360245,1.8877972332059278
24.7375,0.1278551418360245,1.8877972332059278
24.762500000000003,0.1278551418360245,1.8877972332059278
24.7875,0.1278551418360245,1.8877972332059278
24.812500000000004,0.1278551418360245,1.8877972332059278
24.837500000000002,0.1278551418360245,1.8877972332059278
24.8625,0.1278551418360245,1.8877972332059278
24.887500000000003,0.1278551418360245,1.8877972332059278
24.9125,0.1278551418360245,1.8877972332059278
24.937500000000004,0.1278551418360245,1.8877972332059278
24.962500000000002,0.1278551418360245,1.8877972332059278
24.9875,0.1278551418360245,1.8877972332059278
25.012500000000003,0.1278551418360245,1.8877972332059278
